Modality,Annotation Size,DICE
unet_shuffle_inception_no_progressive,106.0,0.0001120134866575
unet_shuffle_inception_no_progressive,19.3333333333,8.403604134660079e-09
unet_shuffle_inception_no_progressive,24.75,1.4268756568058427e-05
unet_shuffle_inception_no_progressive,31.5,1.821235571014713e-06
unet_shuffle_inception_no_progressive,23.75,1.2451101225526284e-05
unet_shuffle_inception_no_progressive,69.75,0.0011673752704369
unet_shuffle_inception_no_progressive,78.25,0.0102901586136955
unet_shuffle_inception_no_progressive,83.75,0.0086775154521459
unet_shuffle_inception_no_progressive,94.25,0.0040680467737229
unet_shuffle_inception_no_progressive,71.0,0.0001329829412172
unet_shuffle_inception_no_progressive,35.5,3.395384702806285e-07
unet_shuffle_inception_no_progressive,36.25,0.0099457393949095
unet_shuffle_inception_no_progressive,80.75,0.7082758202128873
unet_shuffle_inception_no_progressive,57.5,0.0200019365704107
unet_shuffle_inception_no_progressive,93.6666666667,0.4261529007798416
unet_shuffle_inception_no_progressive,133.666666667,0.5347540073463977
unet_shuffle_inception_no_progressive,146.333333333,0.4374862907720007
unet_shuffle_inception_no_progressive,49.0,0.18679649702958745
unet_shuffle_inception_no_progressive,65.0,0.000539015189413
unet_shuffle_inception_no_progressive,45.0,0.009203134753975861
unet_shuffle_inception_no_progressive,53.75,0.5297171150428972
unet_shuffle_inception_no_progressive,12.5,1.6080056974628733e-06
unet_shuffle_inception_no_progressive,90.0,0.2983175994426457
unet_shuffle_inception_no_progressive,227.0,0.2588457669128619
unet_shuffle_inception_no_progressive,272.0,0.190366744426932
unet_shuffle_inception_no_progressive,265.0,0.1881210003953601
unet_shuffle_inception_no_progressive,162.0,0.0014219386340621
unet_shuffle_inception_no_progressive,67.0,2.7428760575601274e-05
unet_shuffle_inception_no_progressive,45.3333333333,0.004883594372286
unet_shuffle_inception_no_progressive,11.25,2.4037898335989244e-17
unet_shuffle_inception_no_progressive,47.5,6.44926784016385e-11
unet_shuffle_inception_no_progressive,48.5,2.0977838727010783e-11
unet_shuffle_inception_no_progressive,30.5,8.813242697548296e-12
unet_shuffle_inception_no_progressive,212.0,0.4571176408802139
unet_shuffle_inception_no_progressive,169.0,0.41863059488181814
unet_shuffle_inception_no_progressive,79.5,0.2973828338597987
unet_shuffle_inception_no_progressive,34.25,6.615449956109399e-07
unet_shuffle_inception_no_progressive,26.3333333333,0.0007112347113624642
unet_shuffle_inception_no_progressive,20.5,0.0572712542533936
unet_shuffle_inception_no_progressive,17.5,0.025669380080689704
unet_shuffle_inception_no_progressive,8.5,0.0031546289059698
unet_shuffle_inception_no_progressive,26.6666666667,3.394726367881661e-08
unet_shuffle_inception_no_progressive,49.6666666667,1.6686981524425453e-05
unet_shuffle_inception_no_progressive,45.6666666667,5.099595619890306e-08
unet_shuffle_inception_no_progressive,27.3333333333,1.028241379984447e-07
