Modality,Annotation Size,Sensitivity
lpd_unet_0_3,242.1,0.9975398525506828
lpd_unet_0_3,304.181818182,0.9725006502189938
lpd_unet_0_3,297.909090909,0.9248873210641986
lpd_unet_0_3,355.727272727,0.9480121237018384
lpd_unet_0_3,311.636363636,0.8559110602938291
lpd_unet_0_3,284.181818182,0.9087725692861292
lpd_unet_0_3,219.272727273,0.610086868058209
lpd_unet_0_3,143.363636364,0.9161397596673488
lpd_unet_0_3,127.285714286,0.9443081391363602
lpd_unet_0_3,67.4285714286,0.9796161718171004
lpd_unet_0_3,58.5714285714,2.3576686260145315e-06
lpd_unet_0_3,88.5,2.0425941409593407e-08
lpd_unet_0_3,35.0,9.182427120177867e-05
lpd_unet_0_3,10.0,0.0005129530217643461
lpd_unet_0_3,51.5,6.601876444103635e-05
lpd_unet_0_3,86.0,0.23697217758066402
lpd_unet_0_3,83.0,0.3215823873192796
lpd_unet_0_3,82.0,0.20296649415182644
lpd_unet_0_3,57.0,0.13639151625291193
lpd_unet_0_3,15.0,0.0004732696376035308
lpd_unet_0_3,20.0,8.781231955986149e-05
lpd_unet_0_3,22.0,0.00011861145019543221
lpd_unet_0_3,49.3333333333,3.084985908953423e-06
lpd_unet_0_3,61.2,2.3963143681909456e-05
lpd_unet_0_3,48.0,0.00035456390349781645
lpd_unet_0_3,44.3333333333,5.133383393685319e-07
lpd_unet_0_3,130.0,0.6131108390548762
lpd_unet_0_3,195.0,0.1906199691008888
lpd_unet_0_3,275.0,0.4561956533996746
lpd_unet_0_3,249.0,0.08200142257542975
lpd_unet_0_3,57.25,0.0045953262013419
lpd_unet_0_3,179.0,0.1602661326949616
lpd_unet_0_3,194.5,0.11297942332703695
lpd_unet_0_3,4.0,8.730119747383909e-05
lpd_unet_0_3,11.0,6.417088176725195e-05
lpd_unet_0_3,31.0,0.00024146668984822292
lpd_unet_0_3,55.6666666667,0.0007277400253126
lpd_unet_0_3,76.6666666667,0.0029518620699654
lpd_unet_0_3,95.3333333333,0.0233055580470466
lpd_unet_0_3,94.5,0.0393915840075739
lpd_unet_0_3,80.5,0.0172098158132308
lpd_unet_0_3,69.5,0.009744493554232
lpd_unet_0_3,53.0,0.00111166561140215
lpd_unet_0_3,41.5,0.0011038671402278607
lpd_unet_0_3,24.5,0.0004055251918962283
lpd_unet_0_3,49.5,0.0024692797035264498
lpd_unet_0_3,53.5,0.00013562472168910002
lpd_unet_0_3,87.0,0.088822709506576
lpd_unet_0_3,2.0,0.00020222297308177537
lpd_unet_0_3,3.0,0.00010511489027340744
lpd_unet_0_3,9.0,0.0001989999352818737
lpd_unet_0_3,92.0,0.0086387369550061
lpd_unet_0_3,88.0,0.0006708813816191
lpd_unet_0_3,116.0,0.09845498918309355
lpd_unet_0_3,64.0,0.03859355394364505
lpd_unet_0_3,37.0,0.001194531878876394
lpd_unet_0_3,25.0,0.09107382952206972
lpd_unet_0_3,8.0,0.0023052549836487996
lpd_unet_0_3,220.25,0.4122508529242065
lpd_unet_0_3,434.5,0.6187507539660443
lpd_unet_0_3,464.25,0.5858266422777425
lpd_unet_0_3,356.5,0.665206271626741
lpd_unet_0_3,132.25,0.029645121018584
lpd_unet_0_3,86.5,4.474842293495003e-05
lpd_unet_0_3,119.0,0.14371291380214188
lpd_unet_0_3,112.5,5.213000994307595e-05
lpd_unet_0_3,140.0,1.1768755031248796e-05
lpd_unet_0_3,29.0,0.0006580329210880617
lpd_unet_0_3,51.0,0.0004931477457114751
lpd_unet_0_3,131.0,0.0
lpd_unet_0_3,212.25,0.0
lpd_unet_0_3,260.0,0.0
lpd_unet_0_3,341.25,0.0
lpd_unet_0_3,378.75,0.0
lpd_unet_0_3,400.5,0.0
lpd_unet_0_3,429.25,0.0
lpd_unet_0_3,454.75,0.0
lpd_unet_0_3,457.5,0.0
lpd_unet_0_3,447.0,0.0
lpd_unet_0_3,432.25,0.0
lpd_unet_0_3,400.0,0.0
lpd_unet_0_3,367.75,0.0
lpd_unet_0_3,305.0,1.8890056263982006e-05
lpd_unet_0_3,213.5,0.0
lpd_unet_0_3,109.5,0.0
lpd_unet_0_3,5.0,7.190926708186539e-08
lpd_unet_0_3,16.5,5.261727855657442e-06
lpd_unet_0_3,11.5,0.0004116187321498619
lpd_unet_0_3,41.0,0.20112080394972404
lpd_unet_0_3,61.3333333333,0.007983119695432616
lpd_unet_0_3,72.6666666667,0.0127975389061948
lpd_unet_0_3,72.0,0.0026636207670158
lpd_unet_0_3,70.3333333333,0.0024688711201842
lpd_unet_0_3,30.6666666667,0.00015594983226084518
lpd_unet_0_3,33.5,6.55935468155235e-05
lpd_unet_0_3,34.5,2.1685979433793004e-05
lpd_unet_0_3,36.5,3.1113071218990777e-06
lpd_unet_0_3,36.875,0.0324306235472182
lpd_unet_0_3,58.25,0.2438338072156884
lpd_unet_0_3,21.5,0.016302009920868
lpd_unet_0_3,28.3333333333,5.230688095954868e-06
lpd_unet_0_3,73.0,0.8081472176429119
lpd_unet_0_3,61.0,0.13535139890063572
lpd_unet_0_3,42.0,0.07932598219503134
lpd_unet_0_3,43.5,0.0025713191774048337
lpd_unet_0_3,6.66666666667,2.096966519810458e-06
lpd_unet_0_3,40.25,2.911226751310754e-05
lpd_unet_0_3,37.25,1.4174419675359358e-05
lpd_unet_0_3,30.75,6.3764734479856725e-06
lpd_unet_0_3,44.6666666667,1.6039616973871024e-05
lpd_unet_0_3,87.6666666667,0.04572585907462325
lpd_unet_0_3,105.0,0.0033041240453788
lpd_unet_0_3,23.5,0.0006156824503296596
lpd_unet_0_3,36.1666666667,0.0003650353404035
lpd_unet_0_3,36.4,0.0006184682438703
lpd_unet_0_3,32.6666666667,2.4159210641008976e-05
lpd_unet_0_3,70.5,0.0226416369373259
lpd_unet_0_3,150.5,0.3037042203155958
lpd_unet_0_3,71.25,6.741173680852253e-05
lpd_unet_0_3,44.0,0.011648157171941688
lpd_unet_0_3,34.0,0.000527145605755958
lpd_unet_0_3,91.0,1.1381802097212277e-07
lpd_unet_0_3,15.3333333333,1.34321176514815e-05
lpd_unet_0_3,29.25,2.217323707770508e-05
lpd_unet_0_3,33.25,2.271741889900581e-05
lpd_unet_0_3,16.25,1.1940562689357588e-05
lpd_unet_0_3,58.75,1.326387833225628e-05
lpd_unet_0_3,86.25,2.394508215528534e-05
lpd_unet_0_3,146.25,0.1189856771767418
lpd_unet_0_3,201.5,0.5140747320450819
lpd_unet_0_3,225.0,0.7399441594818511
lpd_unet_0_3,247.5,0.8143411538603933
lpd_unet_0_3,257.0,0.5346523220254237
lpd_unet_0_3,265.75,0.4945184234398496
lpd_unet_0_3,278.0,0.18423009426419729
lpd_unet_0_3,199.25,0.2635216560541219
lpd_unet_0_3,147.75,0.0006831577306594
lpd_unet_0_3,73.6666666667,2.8226160621765956e-05
lpd_unet_0_3,39.0,0.00042112520268646516
lpd_unet_0_3,32.3333333333,5.817553861112286e-06
lpd_unet_0_3,9.5,1.0874766452664427e-06
lpd_unet_0_3,77.25,0.0006507865652769147
lpd_unet_0_3,93.5,1.5417164840655738e-05
lpd_unet_0_3,30.0,0.0011152849849316716
lpd_unet_0_3,102.0,5.0198634389906e-06
lpd_unet_0_3,160.666666667,0.0002410684247524
lpd_unet_0_3,307.666666667,0.0088868474675386
lpd_unet_0_3,385.666666667,0.1067661940803806
lpd_unet_0_3,437.333333333,0.095413680730664
lpd_unet_0_3,514.0,0.060949471211350394
lpd_unet_0_3,568.333333333,0.0039755631403058
lpd_unet_0_3,605.0,0.0005991630225838
lpd_unet_0_3,687.666666667,0.0020870174653433
lpd_unet_0_3,739.333333333,0.0368355706832778
lpd_unet_0_3,736.0,0.0844763864031425
lpd_unet_0_3,776.0,0.1236250973360729
lpd_unet_0_3,740.333333333,0.1759010454494551
lpd_unet_0_3,662.0,0.1634241257302869
lpd_unet_0_3,536.333333333,0.2993168140945891
lpd_unet_0_3,393.0,0.4299768301153846
lpd_unet_0_3,316.333333333,0.4289043424574389
lpd_unet_0_3,265.333333333,0.2871903890986815
lpd_unet_0_3,143.666666667,0.0246377990509145
lpd_unet_0_3,59.5,0.00016707025055743443
lpd_unet_0_3,46.6666666667,0.0024495088805273
lpd_unet_0_3,26.5,0.0001698191369519
lpd_unet_0_3,43.0,0.000434969651833641
lpd_unet_0_3,66.0,0.0013429423628432899
lpd_unet_0_3,36.0,0.0010822750302960462
lpd_unet_0_3,18.3333333333,2.2393827996906628e-05
lpd_unet_0_3,79.3333333333,0.0069386102553141
lpd_unet_0_3,31.6666666667,1.9212811553842824e-06
lpd_unet_0_3,92.3333333333,0.0035692131192941
lpd_unet_0_3,128.0,0.0616808865817632
lpd_unet_0_3,154.333333333,0.155089307951886
lpd_unet_0_3,89.6666666667,0.00277456843123695
lpd_unet_0_3,19.5,0.0001779649859924422
lpd_unet_0_3,143.0,0.03543891925746728
lpd_unet_0_3,133.333333333,2.5280403444215268e-11
lpd_unet_0_3,85.6666666667,5.219186906022916e-13
lpd_unet_0_3,63.6666666667,0.0001395492575913
lpd_unet_0_3,51.6666666667,2.269039797887864e-05
lpd_unet_0_3,75.0,0.00029311283482885
lpd_unet_0_3,203.25,0.7149381078939573
lpd_unet_0_3,188.25,0.7057639846146048
lpd_unet_0_3,111.0,0.1048942797724517
lpd_unet_0_3,16.3333333333,0.00015781068492774813
lpd_unet_0_3,43.3333333333,0.00222496371241035
lpd_unet_0_3,134.75,0.0
lpd_unet_0_3,242.25,0.0
lpd_unet_0_3,316.5,0.0
lpd_unet_0_3,334.8,0.0
lpd_unet_0_3,421.6,0.0
lpd_unet_0_3,646.5,0.0
lpd_unet_0_3,720.75,0.0
lpd_unet_0_3,753.5,0.0
lpd_unet_0_3,826.5,0.0
lpd_unet_0_3,806.5,4.770751031877828e-39
lpd_unet_0_3,736.5,0.0
lpd_unet_0_3,697.5,2.630232357543353e-41
lpd_unet_0_3,659.25,1.2589023303356071e-25
lpd_unet_0_3,560.25,1.3482672132770641e-20
lpd_unet_0_3,466.25,3.2732006319729727e-21
lpd_unet_0_3,347.25,1.4800209628459596e-18
lpd_unet_0_3,215.5,6.042629074038131e-15
lpd_unet_0_3,130.666666667,5.388736465569253e-12
lpd_unet_0_3,62.0,0.0002354962974289032
lpd_unet_0_3,76.0,0.0005568153343452
lpd_unet_0_3,99.0,0.6228874814239508
lpd_unet_0_3,182.0,0.092329591185317
lpd_unet_0_3,323.0,0.0021383293207918
lpd_unet_0_3,472.0,0.0006254848258531
lpd_unet_0_3,506.0,1.350876953862206e-05
lpd_unet_0_3,529.0,3.613902190913808e-06
lpd_unet_0_3,534.0,1.830083519700715e-06
lpd_unet_0_3,567.0,3.965670948679918e-06
lpd_unet_0_3,441.0,4.300590225158809e-06
lpd_unet_0_3,445.0,1.1178052471991878e-06
lpd_unet_0_3,561.0,1.1777652214756314e-06
lpd_unet_0_3,589.0,8.72728806973648e-05
lpd_unet_0_3,575.0,2.360561924336507e-06
lpd_unet_0_3,523.0,1.557129212685179e-06
lpd_unet_0_3,350.0,0.0003407627096047106
lpd_unet_0_3,383.0,1.8362924600617654e-07
lpd_unet_0_3,358.0,1.6158188459871916e-06
lpd_unet_0_3,327.0,9.719798923963866e-05
lpd_unet_0_3,290.0,0.0001565528765426
lpd_unet_0_3,21.3333333333,1.1184321030300017e-07
lpd_unet_0_3,56.75,0.0006129293270537
lpd_unet_0_3,68.75,0.0020972827968489
lpd_unet_0_3,70.0,0.0007205662771452
lpd_unet_0_3,62.5,0.000479786945927
lpd_unet_0_3,49.75,0.0001040855337965
lpd_unet_0_3,198.0,0.00010125351161753695
lpd_unet_0_3,128.5,0.0590719964526169
lpd_unet_0_3,176.5,0.0006522060979073
lpd_unet_0_3,177.5,2.598289100151333e-09
lpd_unet_0_3,205.0,0.20326393329401587
lpd_unet_0_3,189.5,1.618999799626613e-05
lpd_unet_0_3,201.0,3.5085608309144907e-09
lpd_unet_0_3,207.5,1.431179596515088e-05
lpd_unet_0_3,175.0,1.2024388801453993e-05
lpd_unet_0_3,192.0,0.18985265207739502
lpd_unet_0_3,160.5,3.1424925936681627e-05
lpd_unet_0_3,279.0,3.489424005717273e-05
lpd_unet_0_3,291.0,1.478593004175914e-05
lpd_unet_0_3,263.0,7.330598745060344e-06
lpd_unet_0_3,299.0,1.48167320494189e-06
lpd_unet_0_3,285.0,0.23731785209058628
lpd_unet_0_3,267.0,3.75722827123564e-06
lpd_unet_0_3,230.0,1.499054795788459e-05
lpd_unet_0_3,216.0,0.2578929975096609
lpd_unet_0_3,189.0,2.9310684866551676e-05
lpd_unet_0_3,187.0,0.0005889081043367
lpd_unet_0_3,159.0,0.1190810195440329
lpd_unet_0_3,148.0,0.0063010466792624
lpd_unet_0_3,166.0,0.0049434202101895
lpd_unet_0_3,106.0,0.0012112272215299
lpd_unet_0_3,19.3333333333,6.540365001200883e-07
lpd_unet_0_3,24.75,0.0009374697192015367
lpd_unet_0_3,31.5,3.1042752092495783e-05
lpd_unet_0_3,23.75,0.0001000199654606
lpd_unet_0_3,69.75,0.0002367531716133
lpd_unet_0_3,78.25,0.0006833099937708
lpd_unet_0_3,83.75,0.0027580082147714
lpd_unet_0_3,94.25,0.0063294154651789
lpd_unet_0_3,71.0,0.000438336094446
lpd_unet_0_3,35.5,2.703506912131769e-07
lpd_unet_0_3,36.25,0.001780241252969257
lpd_unet_0_3,80.75,4.16156763824274e-05
lpd_unet_0_3,57.5,3.1989769874728725e-06
lpd_unet_0_3,93.6666666667,0.0054153640758618
lpd_unet_0_3,133.666666667,0.0957514240384085
lpd_unet_0_3,146.333333333,0.0126610897437759
lpd_unet_0_3,49.0,0.0059378487356561
lpd_unet_0_3,65.0,0.0004846581970368
lpd_unet_0_3,45.0,0.002659770020814207
lpd_unet_0_3,53.75,0.0059744088672823
lpd_unet_0_3,12.5,0.00014204940913704452
lpd_unet_0_3,90.0,0.013166705065639644
lpd_unet_0_3,227.0,0.3793290804778451
lpd_unet_0_3,272.0,0.4085680520026254
lpd_unet_0_3,265.0,0.5197971859229632
lpd_unet_0_3,162.0,0.5379334437993827
lpd_unet_0_3,67.0,0.0002987842556686
lpd_unet_0_3,45.3333333333,0.0004827894572783
lpd_unet_0_3,11.25,0.0
lpd_unet_0_3,47.5,7.68506658137158e-06
lpd_unet_0_3,48.5,2.608462166375e-31
lpd_unet_0_3,30.5,2.390212225282857e-28
lpd_unet_0_3,212.0,0.653825316318627
lpd_unet_0_3,169.0,0.4829735100299064
lpd_unet_0_3,79.5,0.9648917958458516
lpd_unet_0_3,34.25,1.6671751436366713e-06
lpd_unet_0_3,26.3333333333,0.00014558785372813826
lpd_unet_0_3,20.5,0.0009786519951737
lpd_unet_0_3,17.5,0.000404951911840383
lpd_unet_0_3,8.5,0.0006819308058732
lpd_unet_0_3,26.6666666667,0.0015371860199289
lpd_unet_0_3,49.6666666667,0.0032712226773755934
lpd_unet_0_3,45.6666666667,0.0065557617093864
lpd_unet_0_3,27.3333333333,0.0024210826107217
lpd_unet_0_3,52.6666666667,0.012597371513807333
lpd_unet_0_3,39.6666666667,3.503552719475904e-06
lpd_unet_0_3,14.3333333333,4.8900561399235296e-06
lpd_unet_0_3,179.666666667,0.6235432985042914
lpd_unet_0_3,268.333333333,0.9756844920898718
lpd_unet_0_3,55.0,0.0008830865219996
lpd_unet_0_3,6.5,0.00010004855721427875
lpd_unet_0_3,39.5,4.446745703494631e-06
lpd_unet_0_3,38.25,0.0003587354561155
lpd_unet_0_3,61.25,0.0016164006818763
lpd_unet_0_3,85.75,0.0091805279476093
lpd_unet_0_3,98.75,0.0553661759098292
lpd_unet_0_3,97.25,0.0456782836397599
lpd_unet_0_3,66.75,0.0022243648372166
lpd_unet_0_3,41.3333333333,0.0005151533373976
lpd_unet_0_3,84.0,0.0001625755582504
lpd_unet_0_3,108.666666667,0.0004252290420835
lpd_unet_0_3,149.0,0.0009826103205768
lpd_unet_0_3,163.666666667,0.003078379076363
lpd_unet_0_3,159.666666667,0.0054100304155116
lpd_unet_0_3,190.333333333,0.0033713867305906
lpd_unet_0_3,260.333333333,0.0024968071401107
lpd_unet_0_3,304.0,0.001777119234349
lpd_unet_0_3,272.666666667,0.0039813269070077
lpd_unet_0_3,233.0,0.010263162444395
lpd_unet_0_3,243.0,0.0101449507625232
lpd_unet_0_3,253.0,0.0053535945370353
lpd_unet_0_3,238.0,0.0060439070460368
lpd_unet_0_3,227.333333333,0.0026459828291904
lpd_unet_0_3,250.0,0.0023916661653873
lpd_unet_0_3,136.0,0.0015313326265513
lpd_unet_0_3,58.0,0.0046460906561577
lpd_unet_0_3,94.6666666667,0.0038934930357757
lpd_unet_0_3,118.333333333,0.0204966916388144
lpd_unet_0_3,121.333333333,0.0539690734473662
lpd_unet_0_3,321.666666667,0.0710542856885728
lpd_unet_0_3,367.666666667,0.1516118140735186
lpd_unet_0_3,413.333333333,0.1304050002427434
lpd_unet_0_3,362.333333333,0.2314622532859479
lpd_unet_0_3,346.0,0.3011403395052103
lpd_unet_0_3,339.666666667,0.4033576833384474
lpd_unet_0_3,341.0,0.4905809058727915
lpd_unet_0_3,240.0,0.5382953081836657
lpd_unet_0_3,228.666666667,0.476507580468254
lpd_unet_0_3,200.0,0.4500758840609418
lpd_unet_0_3,217.333333333,0.3243151867519229
lpd_unet_0_3,196.666666667,0.2534221104892237
lpd_unet_0_3,173.5,0.0002588207521586
lpd_unet_0_3,142.0,0.000290507518923
lpd_unet_0_3,168.0,0.0001159158754018
lpd_unet_0_3,193.0,0.0001191678164428
lpd_unet_0_3,146.0,0.0001010527615357
lpd_unet_0_3,158.0,8.802633297874679e-05
lpd_unet_0_3,81.0,0.0021922080710816954
lpd_unet_0_3,48.75,8.900104791618799e-06
lpd_unet_0_3,75.25,0.0002643855699218
lpd_unet_0_3,62.75,0.00058658706882551
lpd_unet_0_3,56.25,4.693783702592045e-07
lpd_unet_0_3,37.75,7.414678351940323e-07
lpd_unet_0_3,96.0,0.12779515106652672
lpd_unet_0_3,156.0,0.28113094151188545
lpd_unet_0_3,145.0,0.0002614730196999
lpd_unet_0_3,171.0,0.0004220018949835415
lpd_unet_0_3,87.5,3.554857000446652e-05
lpd_unet_0_3,38.6666666667,0.0005598672039938587
lpd_unet_0_3,163.0,0.0001214997499462
lpd_unet_0_3,131.5,2.02900015392366e-15
lpd_unet_0_3,108.5,0.0017940699587727
lpd_unet_0_3,57.6666666667,7.80163873982168e-06
lpd_unet_0_3,46.0,7.382241501191893e-05
lpd_unet_0_3,64.5,0.0017771926495775
lpd_unet_0_3,60.75,0.0001240201888798
lpd_unet_0_3,35.3333333333,0.00012768679303846157
lpd_unet_0_3,24.6666666667,2.92337469944872e-07
lpd_unet_0_3,42.6666666667,3.264860763975116e-05
lpd_unet_0_3,27.75,0.0003049411848635
lpd_unet_0_3,167.0,0.0289025089645079
lpd_unet_0_3,241.0,0.7119397719259125
lpd_unet_0_3,223.75,0.7527687375564553
lpd_unet_0_3,179.333333333,0.3579456149728117
lpd_unet_0_3,45.75,8.34593024351103e-08
lpd_unet_0_3,35.6666666667,0.000218614541188
lpd_unet_0_3,166.25,0.5875240984851755
lpd_unet_0_3,250.25,0.6674414307527993
lpd_unet_0_3,303.75,0.5778757731120944
lpd_unet_0_3,366.5,0.6055940047565217
lpd_unet_0_3,436.75,0.6853471494366976
lpd_unet_0_3,486.25,0.5601007550581996
lpd_unet_0_3,550.25,0.544480762555133
lpd_unet_0_3,547.75,0.3804211190516338
lpd_unet_0_3,557.75,0.4201045333241758
lpd_unet_0_3,555.25,0.3832935680036363
lpd_unet_0_3,541.0,0.4966836515332801
lpd_unet_0_3,520.0,0.5038208877521867
lpd_unet_0_3,482.75,0.4246322276976744
lpd_unet_0_3,444.0,0.3302618859785203
lpd_unet_0_3,322.5,0.2511020049822951
lpd_unet_0_3,267.75,0.2298640942524828
lpd_unet_0_3,231.5,0.348302518404794
lpd_unet_0_3,92.5,4.760422969202091e-07
lpd_unet_0_3,246.5,2.1930984305194174e-07
lpd_unet_0_3,308.0,5.021273832789024e-07
lpd_unet_0_3,381.0,2.669129987111692e-07
lpd_unet_0_3,540.75,1.9546915224457522e-07
lpd_unet_0_3,605.75,3.934558082739743e-07
lpd_unet_0_3,678.5,3.170320639311486e-07
lpd_unet_0_3,700.25,1.1285053631251621e-07
lpd_unet_0_3,759.25,8.834405577738234e-08
lpd_unet_0_3,777.5,4.199344481089455e-08
lpd_unet_0_3,787.0,0.11424479662747149
lpd_unet_0_3,775.5,4.1214406113013457e-08
lpd_unet_0_3,720.5,1.4851744233232752e-07
lpd_unet_0_3,674.75,3.2104259041008064e-06
lpd_unet_0_3,406.25,0.0077619678337964
lpd_unet_0_3,338.25,0.0464575162606013
lpd_unet_0_3,288.5,0.0352119679197845
lpd_unet_0_3,257.25,0.0406966315543118
lpd_unet_0_3,197.25,0.0006940031760127
lpd_unet_0_3,93.25,7.389325214315624e-06
lpd_unet_0_3,89.75,1.6765725830510595e-06
lpd_unet_0_3,119.142857143,5.378061462659596e-07
lpd_unet_0_3,295.75,0.0170829533459756
lpd_unet_0_3,490.0,0.0442292560638495
lpd_unet_0_3,585.75,0.3092664299610498
lpd_unet_0_3,685.5,0.2812691640451868
lpd_unet_0_3,754.25,0.2526874069635315
lpd_unet_0_3,798.25,0.2729501883017329
lpd_unet_0_3,811.0,0.4195453492634032
lpd_unet_0_3,782.5,0.6101960268892046
lpd_unet_0_3,776.5,0.5405236038504901
lpd_unet_0_3,772.0,0.5477983115376812
lpd_unet_0_3,746.5,0.5099546920418605
lpd_unet_0_3,689.25,0.5830311201044067
lpd_unet_0_3,608.5,0.8061987209493925
lpd_unet_0_3,489.5,0.8843068379264983
lpd_unet_0_3,310.25,0.8002564099469198
lpd_unet_0_3,228.25,0.8088850284089394
lpd_unet_0_3,91.8571428571,0.5511958395790698
lpd_unet_0_3,103.25,0.0574172135843657
lpd_unet_0_3,129.0,0.3668886629680701
lpd_unet_0_3,132.0,0.6691498483061586
lpd_unet_0_3,122.5,0.568191408172441
lpd_unet_0_3,199.0,1.9811985323764266e-07
lpd_unet_0_3,294.0,8.907001389484395e-06
lpd_unet_0_3,546.0,0.004112568688431
lpd_unet_0_3,739.0,0.0005998577632712631
lpd_unet_0_3,1009.0,0.043363627308246
lpd_unet_0_3,1127.0,0.0680582294638589
lpd_unet_0_3,625.0,0.1386740024088694
lpd_unet_0_3,621.0,0.3670199727471819
lpd_unet_0_3,1221.0,0.2858999869755856
lpd_unet_0_3,1142.0,0.2148303885385289
lpd_unet_0_3,1020.0,0.0006723041312701
lpd_unet_0_3,75.1666666667,0.001434356526642
lpd_unet_0_3,123.0,0.3057505941794872
lpd_unet_0_3,75.75,0.0133421184580302
lpd_unet_0_3,77.3333333333,0.0002114079142157
lpd_unet_0_3,72.1666666667,0.0017320701210178
lpd_unet_0_3,165.333333333,0.4612444256422018
lpd_unet_0_3,314.333333333,0.7193110172280169
lpd_unet_0_3,219.8,0.6336221114932973
lpd_unet_0_3,236.833333333,0.0050161271096379
lpd_unet_0_3,269.5,0.0164227627291024
lpd_unet_0_3,265.25,0.5564070045842728
lpd_unet_0_3,306.0,0.5351578587539937
lpd_unet_0_3,240.666666667,0.6003220870672317
lpd_unet_0_3,90.6666666667,0.5369159748620131
lpd_unet_0_3,138.0,0.936896685626918
lpd_unet_0_3,206.0,0.8244569366116637
lpd_unet_0_3,24.25,0.0006850583800576
lpd_unet_0_3,28.5,0.0014596498143074
lpd_unet_0_3,56.0,0.0020776141599252
lpd_unet_0_3,242.0,0.0020991524263907
lpd_unet_0_3,308.333333333,0.0057620499237465
lpd_unet_0_3,307.5,0.0139969008131206
lpd_unet_0_3,422.75,0.02083296211144
lpd_unet_0_3,447.25,0.027001540575118
lpd_unet_0_3,456.0,0.0929519007692717
lpd_unet_0_3,461.0,0.1754868659887783
lpd_unet_0_3,481.0,0.2446900488036459
lpd_unet_0_3,520.5,0.31099725408596846
lpd_unet_0_3,525.25,0.2490871568645765
lpd_unet_0_3,548.5,0.3446329864080901
lpd_unet_0_3,552.0,0.3387109892700893
lpd_unet_0_3,528.5,0.2284197881313258
lpd_unet_0_3,540.5,0.192436241251148
lpd_unet_0_3,551.75,0.1377728165345104
lpd_unet_0_3,416.0,0.0493878447533532
lpd_unet_0_3,333.5,0.23900138470178395
lpd_unet_0_3,315.5,0.0234616310825317
lpd_unet_0_3,181.25,0.0073887244491966
lpd_unet_0_3,126.5,0.0040320043436434
lpd_unet_0_3,80.25,0.0009212243004663
lpd_unet_0_3,59.6666666667,0.0054252377614045
lpd_unet_0_3,62.6666666667,0.0101995241604047
lpd_unet_0_3,68.6666666667,0.0183741921088051
lpd_unet_0_3,75.3333333333,0.0323119488822753
lpd_unet_0_3,40.6666666667,0.000914786661703
lpd_unet_0_3,54.3333333333,0.0108854194259824
lpd_unet_0_3,16.4,3.121109760888674e-09
lpd_unet_0_3,23.5714285714,6.976893596699839e-08
lpd_unet_0_3,42.7142857143,1.3224234442956418e-05
lpd_unet_0_3,87.25,6.64679848876403e-06
lpd_unet_0_3,25.5,0.0043742346498037
lpd_unet_0_3,44.5,0.026983768133079483
lpd_unet_0_3,63.5,0.2868762811020833
lpd_unet_0_3,306.333333333,0.1314700892877894
lpd_unet_0_3,351.666666667,0.4706675727969543
lpd_unet_0_3,428.666666667,0.5540759553641975
lpd_unet_0_3,589.333333333,0.5315358590720072
lpd_unet_0_3,757.0,0.4314100401741071
lpd_unet_0_3,943.0,0.2314840930421676
lpd_unet_0_3,908.0,0.3534854139859535
lpd_unet_0_3,810.666666667,0.4826889706616239
lpd_unet_0_3,686.666666667,0.4839359222245989
lpd_unet_0_3,581.0,0.2189831329297262
lpd_unet_0_3,135.0,4.545330063420743e-06
lpd_unet_0_3,42.5,2.747294069176338e-07
lpd_unet_0_3,33.6666666667,3.864271915730495e-05
lpd_unet_0_3,228.0,3.473685153392237e-06
lpd_unet_0_3,338.0,9.911054449036226e-06
lpd_unet_0_3,902.0,7.871916120773483e-06
lpd_unet_0_3,939.0,5.6456086976010905e-06
lpd_unet_0_3,904.0,1.4833158466801884e-05
lpd_unet_0_3,793.0,6.123895430807536e-05
lpd_unet_0_3,693.0,0.0001001656674741
lpd_unet_0_3,633.0,0.000128096767275
lpd_unet_0_3,616.0,6.293882059806082e-05
lpd_unet_0_3,592.0,2.992035115271957e-05
lpd_unet_0_3,543.0,0.0001075499563677
lpd_unet_0_3,398.0,5.477872604998597e-05
lpd_unet_0_3,235.0,4.036449139243862e-05
lpd_unet_0_3,411.75,0.0075333139531266
lpd_unet_0_3,526.5,0.0003667270115957
lpd_unet_0_3,503.75,4.472546215868548e-05
lpd_unet_0_3,503.0,4.741314460818237e-05
lpd_unet_0_3,404.25,0.0110592399347301
lpd_unet_0_3,313.25,0.3679239018651715
lpd_unet_0_3,170.75,0.5033858484147732
lpd_unet_0_3,178.5,0.297940571013904
lpd_unet_0_3,297.25,0.4911577536723349
lpd_unet_0_3,389.0,0.6395237423011332
lpd_unet_0_3,438.0,0.6269368507417574
lpd_unet_0_3,198.5,0.3866165296161299
lpd_unet_0_3,139.333333333,0.0004825247304156
lpd_unet_0_3,236.5,0.6266817567955391
lpd_unet_0_3,298.0,0.4573328843438395
lpd_unet_0_4,52.75,3.47864550114718e-07
lpd_unet_0_4,71.5,4.15139175761882e-06
lpd_unet_0_4,30.25,0.0005247401938213575
lpd_unet_0_4,30.3333333333,0.0016034726710069276
lpd_unet_0_4,28.0,0.0007433536619327648
lpd_unet_0_4,20.25,0.00024647945230899844
lpd_unet_0_4,9.33333333333,0.0001857201583483
lpd_unet_0_4,26.0,0.0002938055470350823
lpd_unet_0_4,21.0,0.009056950620240945
lpd_unet_0_4,24.0,0.0003171104795742434
lpd_unet_0_4,40.75,0.0001381731673299
